personid,income,female,education,experience,migrant,homeowner,black,hispanic,asian,unemployed,married,age,part_time
3915,31063,0,10,24,1,0,0,0,0,0,0,39,0
3916,27431,1,10,19,0,1,0,0,0,0,0,41,1
3917,28500,1,11,13,0,1,0,0,0,0,1,29,0
3918,33772,1,8,30,1,1,0,1,0,0,1,48,0
3919,34425,0,9,26,0,1,0,0,0,0,1,44,0
3920,33231,0,9,23,0,1,0,0,0,0,1,51,0
3921,18227,1,9,20,0,0,0,0,0,0,1,45,1
3922,2650,1,7,21,0,0,1,0,0,1,1,60,0
3923,36508,1,14,28,0,0,1,0,0,0,1,48,1
3924,29361,0,9,11,0,1,0,0,0,0,1,28,0
3925,29944,1,9,23,1,0,0,1,0,0,0,41,0
3926,23204,1,15,16,0,1,0,0,1,0,1,44,1
3927,37344,0,7,26,0,0,0,1,0,0,1,39,0
3928,12315,1,9,21,0,1,0,0,0,0,1,48,1
3929,12716,1,9,11,0,1,0,0,0,1,0,29,0
3930,21450,0,9,32,0,0,0,0,0,1,0,55,0
3931,30853,0,9,14,0,1,0,0,0,0,0,31,0
3932,43562,0,16,21,0,0,0,0,0,0,0,45,0
3933,21928,0,7,23,0,0,1,0,0,1,0,35,0
3934,32785,0,9,23,0,1,0,0,0,0,0,51,0
3935,29318,1,9,21,0,1,0,0,0,0,1,45,1
3936,36094,0,8,32,0,0,0,1,0,0,1,49,1
3937,12383,1,9,25,0,0,1,0,0,1,1,49,0
3938,8850,1,10,9,0,1,0,0,0,0,0,26,1
3939,24182,1,9,9,0,0,0,0,0,0,0,25,1
3940,31844,1,9,20,0,0,0,0,0,0,1,34,0
3941,41206,1,16,29,0,1,0,0,0,0,0,58,0
3942,22006,1,10,10,0,1,0,0,0,0,1,27,1
3943,5501,1,8,14,0,0,0,1,0,1,1,32,0
3944,18537,0,9,15,0,1,0,0,0,0,1,36,1
3945,32269,0,11,22,0,0,0,0,1,0,1,40,0
3946,27369,1,11,28,0,1,0,0,0,0,1,55,1
3947,28570,1,10,13,0,0,0,0,1,0,1,34,0
3948,19100,0,9,27,0,1,0,0,0,0,1,51,1
3949,33517,0,12,22,0,0,0,0,0,0,0,40,0
3950,34787,0,9,26,0,1,0,0,0,0,1,52,0
3951,9039,0,9,21,0,0,0,0,0,1,0,36,0
3952,40159,0,7,35,0,1,0,1,0,0,1,53,0
3953,2868,1,11,8,0,0,1,0,0,1,0,26,0
3954,54483,1,19,3,1,0,0,1,0,0,0,28,0
3955,26244,1,11,9,0,1,0,0,0,0,0,26,1
3956,26512,1,9,12,1,1,0,0,0,0,0,31,0
3957,32806,0,8,18,0,0,0,1,0,0,1,37,0
3958,33413,0,7,15,0,1,1,0,0,0,0,33,0
3959,53248,1,19,16,0,1,0,0,0,0,0,43,0
3960,30984,0,12,16,0,1,0,1,0,0,1,37,0
3961,11839,1,9,17,0,1,0,0,0,0,1,37,1
3962,27743,1,10,10,0,1,0,0,0,0,1,26,0
3963,30706,0,9,22,1,1,0,1,0,0,1,38,0
3964,45514,0,17,18,0,1,0,0,0,0,0,51,0
3965,30806,0,11,16,0,1,0,0,0,0,1,41,0
3966,34277,0,9,24,0,1,0,0,0,0,1,39,0
3967,12554,1,10,9,1,0,1,0,0,1,0,27,0
3968,43077,0,16,29,0,1,0,0,0,0,0,54,0
3969,26421,1,9,19,0,1,1,0,0,0,1,33,1
3970,17025,1,10,36,0,1,0,0,0,0,0,51,1
3971,33101,0,10,33,1,1,0,1,0,0,1,58,0
3972,4211,1,9,31,0,1,0,0,0,1,1,57,0
3973,29986,1,9,14,0,1,0,0,0,0,0,35,0
3974,22396,1,16,26,0,1,0,0,0,0,1,56,1
3975,56179,0,19,17,0,1,1,0,0,0,0,42,0
3976,13031,0,10,13,0,0,0,0,0,0,1,35,1
3977,29497,1,9,14,0,0,0,0,0,0,0,33,0
3978,29162,1,10,17,0,0,0,1,0,0,0,33,0
3979,70237,1,21,15,0,1,0,0,1,0,1,41,0
3980,33488,1,9,32,1,0,0,0,0,0,1,46,0
3981,51045,1,19,21,0,0,0,0,0,0,1,51,1
3982,31119,1,9,19,0,1,0,0,0,0,1,33,0
3983,36264,1,10,37,0,1,0,0,1,0,1,54,0
3984,39319,1,15,29,0,1,1,0,0,0,1,52,0
3985,40078,0,16,7,0,1,1,0,0,0,0,28,0
3986,43313,1,16,35,0,1,0,0,0,0,1,56,0
3987,15548,0,7,10,1,1,0,1,0,0,0,27,1
3988,42448,1,16,20,0,0,0,0,0,0,0,46,0
3989,37023,0,7,25,0,0,1,0,0,0,1,47,0
3990,54030,0,19,16,0,1,0,0,0,0,0,43,0
3991,25320,0,9,37,0,1,0,0,0,0,1,56,1
3992,5101,1,10,13,0,0,0,0,0,1,0,31,0
3993,17238,1,9,29,0,1,0,0,0,0,1,58,1
3994,34282,0,9,24,0,1,0,0,0,0,0,43,0
3995,36589,0,9,32,0,0,0,0,0,0,1,46,0
3996,36553,0,7,29,0,1,0,1,0,0,1,43,0
3997,36088,0,9,32,0,1,0,0,0,0,1,53,1
3998,20331,0,7,38,0,0,1,0,0,1,1,50,0
3999,32352,0,7,14,0,1,1,0,0,0,0,29,0
4000,13510,1,7,30,0,1,1,0,0,0,1,59,1
4001,29930,1,9,14,0,1,0,0,0,0,0,34,0
4002,44971,0,18,11,0,1,0,0,1,0,0,36,0
4003,14426,1,7,20,0,1,1,0,0,0,1,40,1
4004,34341,1,7,19,0,1,0,1,0,0,0,39,0
4005,37318,0,16,13,0,1,0,0,0,0,1,43,0
4006,32401,1,9,23,0,1,0,0,0,0,1,45,0
4007,32153,1,8,21,0,1,1,0,0,0,0,36,1
4008,33143,1,9,34,1,1,0,1,0,0,1,51,0
4009,6215,0,9,38,0,0,1,0,0,1,1,53,0
4010,15213,1,15,22,0,0,0,1,0,0,1,48,1
4011,29505,0,10,15,0,0,1,0,0,0,0,35,0
4012,34473,0,9,27,0,0,0,0,0,0,1,51,0
4013,19811,0,7,37,0,1,0,1,0,0,1,53,1
4014,30502,0,9,12,0,0,0,0,0,0,0,32,0
4015,28780,1,9,12,0,0,0,0,0,0,1,30,0
4016,10116,1,9,13,0,1,0,0,0,0,0,32,1
4017,28952,0,9,12,0,1,0,0,0,0,0,28,1
4018,11846,0,11,14,0,1,0,0,1,0,0,33,1
4019,30977,0,14,11,0,1,1,0,0,0,0,34,0
4020,17573,0,9,34,1,1,0,0,0,1,0,49,0
4021,31493,0,7,16,1,0,0,1,0,0,1,29,0
4022,38047,0,14,30,0,1,0,0,0,0,1,50,0
4023,16147,1,7,16,1,1,0,1,0,0,0,35,1
4024,90551,1,21,21,0,1,0,0,0,0,1,50,0
4025,28288,1,10,12,0,1,0,0,0,0,0,30,0
4026,26367,0,16,14,0,0,0,0,0,0,0,41,1
4027,12358,0,10,7,0,1,0,0,0,0,0,26,1
4028,31592,1,7,17,1,1,0,1,0,0,0,34,0
4029,27904,0,10,8,0,1,0,0,0,0,0,29,0
4030,31253,0,9,15,0,0,0,0,0,0,1,39,0
4031,29541,1,7,11,1,0,1,0,0,0,0,27,0
4032,28433,0,14,5,1,1,0,0,0,0,1,27,0
4033,38448,1,7,33,0,0,0,1,0,0,1,48,0
4034,23969,1,7,24,0,1,1,0,0,0,0,36,1
4035,31923,0,11,21,0,0,0,0,1,0,0,37,0
4036,29868,1,9,40,0,0,0,0,0,0,1,55,1
4037,31515,0,12,17,0,1,0,0,0,0,0,41,0
4038,32827,1,9,24,0,1,0,0,0,0,1,38,0
4039,28357,1,10,12,0,1,0,0,0,0,1,32,0
4040,31416,1,10,21,0,1,0,0,0,0,0,39,0
4041,32608,0,11,23,0,1,0,0,0,0,1,55,0
4042,27800,1,9,9,0,1,0,0,0,0,0,27,0
4043,40201,1,16,26,0,1,0,0,0,0,0,55,0
4044,41660,0,15,28,0,1,0,1,0,0,1,55,0
4045,28513,1,7,19,0,0,1,0,0,0,1,31,1
4046,40820,1,17,7,0,1,0,0,0,0,0,30,0
4047,32509,1,13,18,0,1,0,0,0,0,0,40,0
4048,35722,1,9,33,0,1,0,0,0,0,1,59,0
4049,29671,1,9,14,0,0,0,0,0,0,0,33,0
4050,2589,0,9,26,0,1,0,0,0,1,0,43,0
4051,33052,0,9,21,0,1,0,0,0,0,1,47,0
4052,33725,0,13,22,0,0,1,0,0,0,1,42,0
4053,37863,1,16,15,0,1,0,0,0,0,1,46,0
4054,33796,1,9,32,0,1,0,0,0,0,1,47,1
4055,34321,1,12,28,0,0,0,0,0,0,0,52,0
4056,29290,1,11,18,0,1,1,0,0,0,0,46,0
4057,27434,1,9,12,0,1,0,0,0,0,1,28,0
4058,27452,0,16,18,0,1,0,0,0,0,0,45,1
4059,36845,0,10,25,0,1,0,0,0,0,1,50,0
4060,34428,0,8,24,0,0,1,0,0,0,1,44,0
4061,18960,1,13,11,0,1,0,0,0,0,1,34,1
4062,34189,0,10,26,0,1,0,0,0,0,1,58,0
4063,24006,1,14,35,0,0,1,0,0,1,1,57,0
4064,12753,0,9,19,0,1,0,0,0,0,0,37,1
4065,36981,1,8,36,0,1,0,1,0,0,1,54,0
4066,52708,1,19,3,0,0,0,0,0,0,0,27,0
4067,31257,0,7,17,1,1,0,1,0,0,0,34,0
4068,34475,0,9,25,0,1,0,0,0,0,1,52,0
4069,10816,0,9,32,0,0,0,0,0,1,1,53,0
4070,29789,1,8,15,0,1,1,0,0,0,1,29,0
4071,34955,1,10,32,0,1,0,0,0,0,1,53,0
4072,28374,1,8,14,1,0,0,1,0,0,0,32,0
4073,9157,1,9,11,0,1,0,0,0,0,0,32,1
4074,30100,0,11,14,0,1,0,0,0,0,1,34,0
4075,30095,1,7,11,0,1,1,0,0,0,1,31,0
4076,41828,0,7,40,0,1,1,0,0,0,1,54,0
4077,30554,0,14,14,1,0,0,1,0,0,0,40,0
4078,22215,0,10,18,0,0,0,0,0,0,1,42,1
4079,35761,1,9,33,0,1,0,0,0,0,0,47,0
4080,18693,0,8,19,0,1,0,1,0,0,0,41,1
4081,35027,1,9,30,0,1,0,0,0,0,0,45,0
4082,5368,0,7,10,0,0,1,0,0,1,0,28,0
4083,67823,1,19,4,0,0,0,1,0,0,0,28,0
4084,30680,1,14,13,0,0,0,1,0,0,0,33,0
4085,37506,0,14,29,1,0,0,1,0,0,0,50,0
4086,44406,1,16,20,0,1,1,0,0,0,1,54,0
4087,32974,1,10,27,0,1,0,0,0,0,1,52,0
4088,25884,1,8,15,1,0,0,1,0,0,0,31,1
4089,28816,1,12,13,0,1,0,0,0,0,0,37,0
4090,4018,0,7,11,0,0,0,1,0,1,0,29,0
4091,17725,1,16,25,0,0,0,0,0,0,1,56,1
4092,2580,1,9,29,0,0,0,0,0,1,1,53,0
4093,18866,0,10,27,0,1,0,0,0,0,1,47,1
4094,24717,1,7,39,0,0,0,1,0,1,1,60,0
4095,32550,1,10,25,0,0,0,0,0,0,0,40,0
4096,20394,0,14,14,1,1,0,1,0,0,0,34,0
4097,35780,1,12,32,0,0,0,0,0,0,1,59,0
4098,28300,1,11,12,0,1,0,0,0,0,0,30,0
4099,31760,1,11,23,0,1,0,0,0,0,1,43,0
4100,22983,1,7,30,0,1,1,0,0,0,1,48,1
4101,15549,0,7,23,1,0,1,0,0,1,1,35,0
4102,31117,0,9,15,0,1,0,0,0,0,0,39,0
4103,82504,1,22,17,1,1,0,0,1,0,0,50,0
4104,38619,0,7,31,0,0,1,0,0,0,0,52,0
4105,17815,1,9,20,1,0,0,0,0,1,0,35,0
4106,31845,0,15,9,1,0,0,1,0,0,0,32,0
4107,33726,0,13,21,0,1,0,0,0,0,0,49,0
4108,29702,0,11,13,0,1,0,0,0,0,0,31,0
4109,31101,1,11,20,0,0,0,0,0,0,1,39,0
4110,44170,0,17,9,0,1,0,0,0,0,0,34,0
4111,33270,0,7,13,0,1,1,0,0,0,0,30,0
4112,7446,1,7,18,1,0,0,1,0,1,1,32,0
4113,42663,0,16,27,0,1,0,0,0,0,0,52,0
4114,27239,0,10,6,0,1,0,0,0,0,0,25,0
4115,30443,1,9,16,0,1,0,0,0,0,0,35,0
4116,13604,0,7,45,0,0,1,0,0,0,1,59,1
4117,28745,0,16,20,0,1,0,0,0,0,1,49,1
4118,44874,0,16,34,0,1,0,0,0,0,0,56,0
4119,36410,0,9,31,0,1,0,0,0,0,1,49,0
4120,28050,0,14,23,0,1,1,0,0,0,0,45,1
4121,33602,0,9,23,0,1,0,0,0,0,0,43,0
4122,30392,1,9,24,1,1,0,0,0,0,0,41,0
4123,31685,1,14,15,0,1,0,1,0,0,1,38,0
4124,35500,1,7,23,0,0,0,1,0,0,0,50,0
4125,34942,0,9,27,0,1,0,0,0,0,0,42,0
4126,34854,1,16,7,0,1,0,0,0,0,0,30,0
4127,23090,1,10,38,0,1,0,0,0,0,0,53,1
4128,29922,0,10,15,0,1,0,0,1,0,1,38,0
4129,31185,1,9,18,0,1,0,0,0,0,1,44,0
4130,38397,0,7,29,0,0,0,1,0,0,0,43,0
4131,33843,0,12,25,0,1,0,0,0,0,0,46,0
4132,29291,0,10,12,0,0,0,0,0,0,1,29,0
4133,4376,0,7,14,0,0,1,0,0,1,0,28,0
4134,43018,0,16,30,0,1,0,0,0,0,0,52,0
4135,15639,0,7,13,0,1,1,0,0,0,1,27,1
4136,20796,0,8,33,0,1,1,0,0,0,1,57,1
4137,30121,1,12,17,0,1,0,0,0,0,0,43,0
4138,33045,0,10,23,0,1,0,0,0,0,1,39,0
4139,13210,1,9,28,0,1,0,0,0,0,1,49,1
4140,38483,1,9,41,0,1,0,0,0,0,1,59,0
4141,34186,0,9,26,0,1,0,0,0,0,1,43,0
4142,34419,0,9,26,0,1,0,0,0,0,1,50,0
4143,11769,0,11,31,0,0,0,0,0,0,0,49,1
4144,32716,0,9,20,0,1,0,0,0,0,1,38,0
4145,30007,0,10,15,0,1,0,0,1,0,0,33,0
4146,71837,1,22,17,0,1,0,0,1,0,1,46,0
4147,29697,1,11,16,0,1,0,0,1,0,0,36,0
4148,33241,1,10,28,0,1,0,0,0,0,1,60,0
4149,20470,0,9,13,0,0,0,1,0,0,1,28,1
4150,11062,0,9,17,0,1,0,0,0,0,1,36,1
4151,10492,0,9,22,0,0,0,0,0,0,1,48,1
4152,35083,0,9,27,0,1,0,0,0,0,1,55,0
4153,41659,1,16,30,0,1,0,0,0,0,0,55,0
4154,35483,0,12,31,0,1,0,0,0,0,1,54,0
4155,39772,0,7,33,0,1,1,0,0,0,1,54,0
4156,36667,0,10,35,0,1,0,0,0,0,1,57,0
4157,35852,0,12,32,0,1,0,0,0,0,1,49,0
4158,27979,0,9,22,0,1,0,0,0,0,1,37,1
4159,36169,1,16,13,0,0,0,0,0,0,0,40,0
4160,31055,0,9,18,0,1,0,1,0,0,1,33,0
4161,36415,0,9,32,0,1,0,0,0,0,1,55,0
4162,37727,0,7,25,0,0,0,1,0,0,1,41,0
4163,30155,0,9,12,0,0,0,0,0,0,1,33,0
4164,34501,1,7,26,0,1,1,0,0,0,1,47,0
4165,33252,1,10,33,1,1,0,0,1,0,1,59,0
4166,29537,0,14,6,1,0,1,1,0,0,0,27,0
4167,33523,1,10,28,0,0,0,0,0,0,1,49,0
4168,37471,1,9,38,0,0,0,0,0,0,0,55,0
4169,33010,0,7,24,0,1,0,1,0,0,1,36,1
4170,25659,0,9,25,0,1,0,0,0,0,1,42,1
4171,30848,1,7,13,0,0,1,0,0,0,1,32,0
4172,31928,0,9,19,0,1,0,0,0,0,0,36,0
4173,31900,0,9,33,0,1,0,0,0,0,1,58,1
4174,33727,0,7,15,0,0,0,1,0,0,0,29,0
4175,11532,1,9,24,0,1,0,0,0,0,1,44,1
4176,31138,1,9,20,0,1,0,0,0,0,0,38,0
4177,42417,1,17,10,1,0,0,0,0,0,0,37,0
4178,35445,0,16,6,0,1,0,0,0,0,0,27,0
4179,34005,0,14,17,0,1,0,0,0,0,1,43,0
4180,45973,1,17,21,0,0,0,0,0,0,1,44,0
4181,36550,1,7,27,0,1,1,0,0,0,1,46,0
4182,40259,1,15,27,0,1,0,0,0,0,1,48,0
4183,35864,0,8,29,0,1,1,0,0,0,1,59,0
4184,23018,1,10,9,0,1,0,0,1,0,0,26,1
4185,37295,0,7,21,0,0,0,1,0,0,0,40,0
4186,32575,1,14,19,0,1,0,1,0,0,0,49,0
4187,48853,0,18,17,0,1,0,0,1,0,1,41,0
4188,37141,0,7,25,0,1,0,1,0,0,1,50,0
4189,28529,1,9,12,0,0,0,0,0,0,0,31,0
4190,30350,1,12,17,0,1,0,0,0,0,0,36,0
4191,36268,1,9,35,0,1,0,0,0,0,1,51,0
4192,36604,1,10,37,0,1,0,0,0,0,1,58,0
4193,82259,1,21,29,0,1,0,0,0,0,0,57,0
4194,25493,0,10,9,0,1,0,0,0,0,0,25,1
4195,37969,1,9,41,0,0,0,0,0,0,0,55,0
4196,26858,1,9,9,0,0,1,0,0,0,0,25,0
4197,43260,0,17,11,0,0,0,0,0,0,1,36,0
4198,29202,1,11,15,0,1,0,0,0,0,0,33,0
4199,17358,1,10,9,0,1,0,0,0,0,0,27,1
4200,28452,0,5,15,1,0,1,1,0,0,0,26,1
4201,31420,0,7,11,0,0,1,0,0,0,0,26,0
4202,37668,1,9,38,0,1,0,0,0,0,1,54,0
4203,39306,1,7,34,0,1,0,1,0,0,1,57,0
4204,34207,1,12,27,0,1,0,0,0,0,0,47,0
4205,31229,0,12,17,0,1,0,0,0,0,1,36,0
4206,41348,1,17,11,0,0,0,0,0,0,0,35,0
4207,17128,1,7,24,0,1,0,1,0,0,0,42,1
4208,33760,0,7,44,1,1,0,1,0,0,1,59,1
4209,18666,1,9,18,0,0,0,0,0,0,1,38,1
4210,30342,0,9,12,0,1,0,0,0,0,0,31,0
4211,37917,1,16,19,0,1,0,0,0,0,1,41,0
4212,12600,0,12,16,0,1,0,0,0,1,0,36,0
4213,31197,0,14,11,0,1,0,1,0,0,0,36,0
4214,33835,0,14,18,0,1,0,1,0,0,1,43,0
4215,38216,1,16,19,0,0,0,0,0,0,1,46,0
4216,29520,0,9,10,0,0,0,0,0,0,0,29,0
4217,33471,1,9,42,0,0,0,0,0,0,1,60,1
4218,27569,1,9,11,0,1,1,0,0,0,1,32,0
4219,33697,1,13,19,0,1,0,0,0,0,0,40,0
4220,29623,1,11,18,0,1,1,0,0,0,0,40,0
4221,36940,0,15,23,0,1,0,0,0,0,1,51,1
4222,33143,0,10,24,0,1,0,0,0,0,1,54,0
4223,33927,1,11,30,0,1,0,0,0,0,1,46,0
4224,13012,1,10,9,1,0,0,1,0,1,0,28,0
4225,41438,0,16,25,0,1,0,0,0,0,1,53,0
4226,34889,1,9,33,0,1,1,0,0,0,1,49,0
4227,28885,1,10,25,0,0,0,0,0,0,1,43,1
4228,29182,1,9,28,0,1,0,0,0,0,0,42,1
4229,10799,1,10,23,0,1,0,0,0,0,0,45,1
4230,27118,1,12,24,0,1,0,0,0,0,1,51,1
4231,32504,1,10,25,0,0,0,0,1,0,1,50,0
4232,16248,1,17,21,0,0,0,0,0,0,1,54,1
4233,12586,0,17,7,0,1,0,0,0,0,0,30,1
4234,29833,1,14,16,1,1,0,1,0,0,0,44,0
4235,28357,1,9,10,0,1,0,0,0,0,0,30,0
4236,11904,0,10,10,0,1,0,0,0,0,0,27,1
4237,30392,1,7,23,0,1,0,1,0,0,1,50,1
4238,44358,0,17,24,0,1,0,0,1,0,1,59,0
4239,35362,0,10,31,0,1,0,0,0,0,0,46,0
4240,31909,0,7,13,0,0,0,1,0,0,0,31,0
4241,34788,1,10,32,0,1,0,0,0,0,1,54,0
4242,29906,0,9,12,0,0,0,0,0,0,1,28,0
4243,2497,0,9,22,0,1,0,0,0,1,0,43,0
4244,24343,1,11,16,0,0,0,0,0,0,1,41,1
4245,34569,0,9,28,0,1,0,0,0,0,1,57,0
4246,34230,0,9,26,0,1,0,0,0,0,1,53,0
4247,42395,0,17,12,0,1,0,0,0,0,0,34,0
4248,28313,1,9,19,0,1,0,0,0,0,0,43,1
4249,39105,1,16,8,0,0,0,0,0,0,0,31,0
4250,30230,1,9,15,0,1,0,0,0,0,1,31,0
4251,22302,0,7,27,0,1,0,1,0,0,1,44,1
4252,26019,1,10,7,0,1,1,0,0,0,0,25,0
4253,610372,0,19,3,1,1,0,1,0,0,0,28,0
4254,27468,0,14,6,1,1,0,1,0,0,0,28,0
4255,39645,0,7,34,0,0,0,1,0,0,1,60,0
4256,28796,1,8,11,0,0,0,1,0,0,1,27,0
4257,16792,1,7,21,0,0,1,0,0,1,1,36,0
4258,10369,0,7,30,0,0,1,0,0,1,1,58,0
4259,34273,0,16,4,0,1,0,0,0,0,0,26,0
4260,37902,0,9,36,0,1,0,0,0,0,1,55,0
4261,16146,1,9,16,0,0,0,0,0,0,1,36,1
4262,16955,0,11,19,0,1,0,0,0,0,0,42,1
4263,31078,0,9,22,0,0,0,0,0,0,1,49,1
4264,18886,1,10,22,0,0,0,0,1,0,1,51,1
4265,35071,0,7,19,0,0,0,1,0,0,1,39,0
4266,21352,1,10,20,0,1,0,0,1,0,0,42,1
4267,35088,1,9,30,0,1,0,0,0,0,1,48,0
4268,24903,1,15,3,0,0,0,1,0,0,1,25,1
4269,33144,0,14,9,0,1,0,0,0,0,0,30,0
4270,15018,1,14,14,0,0,0,1,0,1,1,39,0
4271,42484,1,16,33,0,1,0,0,1,0,1,57,0
4272,34228,1,9,30,0,1,0,0,0,0,1,60,0
4273,30945,1,7,9,0,0,1,0,0,0,0,27,0
4274,35318,0,9,27,0,1,0,0,0,0,0,50,0
4275,29255,0,9,17,1,0,0,0,0,0,1,38,0
4276,43281,1,17,16,0,1,0,0,0,0,1,48,0
4277,32050,0,7,12,0,0,0,1,0,0,0,26,1
4278,71986,1,21,25,0,1,0,0,0,0,1,56,0
4279,29922,0,14,12,1,0,0,1,0,0,0,31,0
4280,30287,0,7,37,0,1,0,1,0,0,1,52,1
4281,29812,0,7,18,0,1,0,1,0,0,0,34,1
4282,33238,0,11,25,0,1,0,0,0,0,1,47,0
4283,39716,0,17,9,0,1,0,0,1,0,1,33,0
4284,67164,1,21,12,0,1,0,0,0,0,1,38,0
4285,32492,1,14,25,1,1,0,1,0,0,1,48,0
4286,34919,1,9,31,0,1,0,0,0,0,1,53,1
4287,29299,1,7,14,1,1,0,1,0,0,1,27,1
4288,38339,1,14,33,0,0,0,0,1,0,1,55,0
4289,19214,1,9,34,0,1,0,0,0,0,1,58,1
4290,20126,1,9,16,0,1,0,0,0,0,1,31,1
4291,11502,0,8,26,1,1,0,1,0,0,1,40,1
4292,31503,0,9,16,0,1,0,0,0,0,0,30,0
4293,30868,1,11,20,0,0,0,0,0,0,1,49,0
4294,27043,1,10,14,1,1,0,0,0,0,0,35,0
4295,28617,0,16,8,0,1,0,0,0,0,0,34,1
4296,18180,1,9,24,0,0,0,0,0,0,0,39,1
4297,38640,0,7,33,0,1,1,0,0,0,1,55,0
4298,30065,1,13,10,0,1,0,0,0,0,0,32,0
4299,40621,1,16,27,0,1,0,0,0,0,1,53,0
4300,22119,1,7,19,1,1,0,1,0,0,1,41,1
4301,40759,0,15,32,0,0,0,0,0,0,1,58,0
4302,39819,0,9,42,0,0,0,0,0,0,1,56,0
4303,37539,0,15,21,0,1,0,1,0,0,1,41,0
4304,30854,0,7,10,0,1,0,1,0,0,0,26,0
4305,11791,1,10,12,0,0,0,0,1,0,0,28,1
4306,36155,1,16,11,1,1,0,1,0,0,0,36,0
4307,20173,1,9,26,0,0,0,0,0,1,1,42,0
4308,33479,1,9,25,0,1,0,0,0,0,0,46,0
4309,37095,1,14,33,0,1,1,0,0,0,1,60,0
4310,39177,0,14,36,0,1,1,0,0,0,1,60,0
4311,24263,0,12,13,0,1,0,0,0,0,0,35,1
4312,45539,0,17,14,0,0,0,1,0,0,0,44,0
4313,32826,0,7,16,0,1,0,1,0,0,1,39,0
4314,34047,0,13,23,0,0,0,0,0,0,0,44,0
4315,13892,1,7,38,0,1,1,0,0,0,1,56,1
4316,37929,1,7,32,0,0,1,0,0,0,1,47,0
4317,10564,1,10,19,0,0,0,0,0,1,0,39,0
4318,77394,1,21,22,0,1,0,0,0,0,1,52,1
4319,19150,1,9,31,0,1,0,0,0,0,1,55,1
4320,33430,0,7,14,0,0,1,0,0,0,1,34,0
4321,27320,0,10,13,1,1,0,0,1,0,0,29,0
4322,26474,1,12,10,0,1,0,0,1,0,0,31,1
4323,20425,1,16,3,0,1,0,0,0,1,0,25,0
4324,30612,0,13,28,0,1,0,0,0,0,0,48,1
4325,32701,0,11,22,0,0,0,0,0,0,1,53,0
4326,36296,1,9,36,0,0,0,0,0,0,1,54,0
4327,32324,0,10,20,0,1,0,0,0,0,0,36,0
4328,16001,1,9,31,0,1,0,0,0,0,1,50,1
4329,17434,1,8,30,0,0,1,0,0,0,1,48,1
4330,30766,1,9,17,0,1,0,0,0,0,0,31,0
4331,28073,1,9,9,0,1,0,0,0,0,1,25,0
4332,40710,0,15,24,0,0,1,0,0,0,1,56,0
4333,36526,1,14,26,0,1,0,0,0,0,1,50,1
4334,32474,0,13,17,0,1,0,0,0,0,0,39,0
4335,31321,0,9,15,0,1,0,0,0,0,0,32,0
4336,36325,0,10,34,0,1,0,0,1,0,1,59,0
4337,35753,0,12,31,0,1,0,0,0,0,1,51,0
4338,26509,0,7,25,0,1,0,1,0,0,1,53,0
4339,44279,0,16,33,0,0,0,0,0,0,1,58,0
4340,28507,0,10,10,0,1,0,0,0,0,0,26,0
4341,13394,0,9,28,0,1,0,0,0,0,1,55,1
4342,33246,0,15,10,1,0,0,1,0,0,0,33,0
4343,30114,1,9,14,0,0,0,0,0,0,0,28,0
4344,36682,0,9,32,0,1,0,0,0,0,0,46,0
4345,20969,1,10,26,0,0,0,0,0,0,1,55,1
4346,26689,1,9,7,0,0,0,0,0,0,0,25,1
4347,29421,0,14,6,0,0,0,1,0,0,0,25,0
4348,29592,0,10,22,1,1,0,1,0,0,0,50,0
4349,144713,1,21,33,0,1,0,0,0,0,1,59,0
4350,35857,0,13,28,0,1,0,0,0,0,1,50,0
4351,32904,1,9,26,0,0,0,0,0,0,1,45,0
4352,39606,0,17,5,0,1,0,0,0,0,0,30,0
4353,16629,0,9,37,0,0,0,0,0,0,1,60,1
4354,50117,1,17,32,0,1,0,0,0,0,0,59,0
4355,33480,1,7,18,0,1,1,0,0,0,0,31,0
4356,72919,1,21,30,0,1,0,0,0,0,1,60,0
4357,37355,0,16,13,0,1,0,0,0,0,0,36,0
4358,30315,0,8,13,0,1,1,0,0,0,0,29,0
4359,31133,1,8,22,0,1,1,0,0,0,1,49,1
4360,63256,1,19,12,1,1,0,1,0,0,0,39,0
4361,19601,1,9,28,0,0,0,0,0,0,1,45,1
4362,33496,1,9,14,0,0,0,0,0,0,1,36,0
4363,34387,0,7,16,0,0,0,1,0,0,0,28,0
4364,10384,0,7,14,0,0,0,1,0,1,1,34,0
4365,19859,1,7,44,1,1,0,1,0,0,1,60,1
4366,38220,0,15,18,0,0,0,0,0,0,1,41,0
4367,31372,0,10,26,1,1,0,0,1,0,1,52,0
4368,33497,0,9,22,0,1,0,0,0,0,0,43,0
4369,29602,0,9,12,0,1,0,0,0,0,0,32,0
4370,37801,1,9,44,0,1,0,0,0,0,1,60,1
4371,23456,0,7,15,0,0,0,1,0,0,0,27,1
4372,35714,0,7,25,0,1,0,1,0,0,0,38,0
4373,33270,1,10,27,0,1,0,0,0,0,1,48,0
4374,36611,0,9,32,0,0,0,0,0,0,1,49,0
4375,67464,1,22,3,0,0,0,0,1,0,0,32,0
4376,35810,0,9,29,0,1,0,0,0,0,1,46,0
4377,34445,1,9,32,0,0,1,0,0,0,0,46,0
4378,29575,0,9,10,0,0,0,0,0,0,0,26,0
4379,30610,0,9,13,0,1,0,0,0,0,1,28,0
